#YY,MM,DD,hh,mm,ss,T,Water Column HEIGHT
#yr,mo,dy,hr,mn,s,-,m
2011,3,9,4,52,0,2,5824.791
2011,3,9,4,51,0,2,5824.79
2011,3,9,4,50,0,2,5824.788
2011,3,9,4,49,0,2,5824.787
2011,3,9,4,48,0,2,5824.787
2011,3,9,4,47,0,2,5824.785
2011,3,9,4,46,0,2,5824.784
2011,3,9,4,45,0,2,5824.783
2011,3,9,4,45,0,1,9999
2011,3,9,4,44,0,2,5824.782
2011,3,9,4,43,0,2,5824.781
2011,3,9,4,42,0,2,5824.779
2011,3,9,4,41,0,2,5824.777
2011,3,9,4,40,0,2,5824.776
2011,3,9,4,39,0,2,5824.774
2011,3,9,4,38,0,2,5824.772
2011,3,9,4,37,0,2,5824.771
2011,3,9,4,36,0,2,5824.77
2011,3,9,4,35,0,2,5824.769
2011,3,9,4,34,0,2,5824.767
2011,3,9,4,33,0,2,5824.766
2011,3,9,4,32,0,2,5824.765
2011,3,9,4,31,0,2,5824.765
2011,3,9,4,30,0,2,5824.763
2011,3,9,4,30,0,1,9999
2011,3,9,4,29,0,2,5824.761
2011,3,9,4,28,0,2,5824.76
2011,3,9,4,27,0,2,5824.759
2011,3,9,4,26,0,2,5824.759
2011,3,9,4,25,0,2,5824.758
2011,3,9,4,24,0,2,5824.756
2011,3,9,4,23,0,2,5824.755
2011,3,9,4,22,0,2,5824.754
2011,3,9,4,21,0,2,5824.754
2011,3,9,4,20,0,2,5824.748
2011,3,9,4,19,0,2,5824.746
2011,3,9,4,18,0,2,5824.741
2011,3,9,4,17,0,2,5824.739
2011,3,9,4,16,0,2,5824.743
2011,3,9,4,15,0,2,5824.747
2011,3,9,4,15,0,1,9999
2011,3,9,4,14,0,2,5824.747
2011,3,9,4,13,0,2,5824.748
2011,3,9,4,12,0,2,5824.75
2011,3,9,4,11,0,2,5824.745
2011,3,9,4,10,0,2,5824.744
2011,3,9,4,9,0,2,5824.742
2011,3,9,4,8,0,2,5824.741
2011,3,9,4,7,0,2,5824.737
2011,3,9,4,6,0,2,5824.735
2011,3,9,4,5,0,2,5824.735
2011,3,9,4,4,0,2,5824.733
2011,3,9,4,3,0,2,5824.731
2011,3,9,4,2,0,2,5824.732
2011,3,9,4,1,0,2,5824.729
2011,3,9,4,0,0,2,5824.73
2011,3,9,4,0,0,1,9999
2011,3,9,3,59,0,2,5824.727
2011,3,9,3,58,0,2,5824.726
2011,3,9,3,57,0,2,5824.726
2011,3,9,3,56,0,2,5824.725
2011,3,9,3,55,0,2,5824.723
2011,3,9,3,54,0,2,5824.724
2011,3,9,3,53,0,2,5824.723
2011,3,9,3,52,0,2,5824.72
2011,3,9,3,51,0,2,5824.724
2011,3,9,3,50,0,2,5824.716
2011,3,9,3,49,0,2,5824.721
2011,3,9,3,48,0,2,5824.721
2011,3,9,3,47,0,2,5824.715
2011,3,9,3,46,0,2,5824.718
2011,3,9,3,45,0,2,5824.718
2011,3,9,3,45,0,1,9999
2011,3,9,3,44,0,2,5824.716
2011,3,9,3,43,0,2,5824.715
2011,3,9,3,42,0,2,5824.716
2011,3,9,3,41,0,2,5824.71
2011,3,9,3,40,0,2,5824.714
2011,3,9,3,39,0,2,5824.713
2011,3,9,3,38,0,2,5824.713
2011,3,9,3,37,0,2,5824.71
2011,3,9,3,36,0,2,5824.71
2011,3,9,3,35,0,2,5824.711
2011,3,9,3,34,0,2,5824.706
2011,3,9,3,33,0,2,5824.713
2011,3,9,3,32,0,2,5824.707
2011,3,9,3,31,0,2,5824.704
2011,3,9,3,30,0,2,5824.707
2011,3,9,3,30,0,1,9999
2011,3,9,3,29,0,2,5824.706
2011,3,9,3,28,0,2,5824.704
2011,3,9,3,27,0,2,5824.707
2011,3,9,3,26,0,2,5824.705
2011,3,9,3,25,0,2,5824.702
2011,3,9,3,24,0,2,5824.705
2011,3,9,3,23,0,2,5824.705
2011,3,9,3,22,0,2,5824.7
2011,3,9,3,21,0,2,5824.699
2011,3,9,3,20,0,2,5824.704
2011,3,9,3,19,0,2,5824.697
2011,3,9,3,18,0,2,5824.705
2011,3,9,3,17,0,2,5824.699
2011,3,9,3,16,0,2,5824.709
2011,3,9,3,15,0,2,5824.689
2011,3,9,3,15,0,1,9999
2011,3,9,3,14,0,2,5824.704
2011,3,9,3,13,0,2,5824.694
2011,3,9,3,12,0,2,5824.698
2011,3,9,3,11,0,2,5824.7
2011,3,9,3,10,0,2,5824.704
2011,3,9,3,9,0,2,5824.697
2011,3,9,3,8,0,2,5824.696
2011,3,9,3,7,0,2,5824.692
2011,3,9,3,6,0,2,5824.7
2011,3,9,3,5,0,2,5824.698
2011,3,9,3,4,0,2,5824.701
2011,3,9,3,3,0,2,5824.692
2011,3,9,3,2,0,2,5824.696
2011,3,9,3,1,0,2,5824.704
2011,3,9,3,0,0,2,5824.694
2011,3,9,3,0,0,1,9999
2011,3,9,2,59,0,2,5824.701
2011,3,9,2,58,0,2,5824.693
2011,3,9,2,57,0,2,5824.702
2011,3,9,2,56,0,2,5824.691
2011,3,9,2,55,0,3,5824.696
2011,3,9,2,55,0,2,5824.699
2011,3,9,2,54,45,3,5824.693
2011,3,9,2,54,30,3,5824.692
2011,3,9,2,54,15,3,5824.695
2011,3,9,2,54,0,3,5824.689
2011,3,9,2,54,0,2,5824.692
2011,3,9,2,53,45,3,5824.689
2011,3,9,2,53,30,3,5824.709
2011,3,9,2,53,15,3,5824.715
2011,3,9,2,53,0,3,5824.679
2011,3,9,2,53,0,2,5824.698
2011,3,9,2,52,45,3,5824.693
2011,3,9,2,52,30,3,5824.693
2011,3,9,2,52,15,3,5824.709
2011,3,9,2,52,0,3,5824.702
2011,3,9,2,52,0,2,5824.699
2011,3,9,2,51,45,3,5824.663
2011,3,9,2,51,30,3,5824.705
2011,3,9,2,51,15,3,5824.718
2011,3,9,2,51,0,2,5824.691
2011,3,9,2,50,0,2,5824.697
2011,3,9,2,49,0,2,5824.696
2011,3,9,2,48,0,2,5824.696
2011,3,9,2,47,0,2,5824.696
2011,3,9,2,46,0,2,5824.696
2011,3,9,2,45,0,2,5824.696
2011,3,9,2,45,0,1,9999
2011,3,9,2,44,0,2,5824.696
2011,3,9,2,43,0,2,5824.695
2011,3,9,2,42,0,2,5824.695
2011,3,9,2,41,0,2,5824.695
2011,3,9,2,40,0,2,5824.694
2011,3,9,2,39,0,2,5824.695
2011,3,9,2,38,0,2,5824.695
2011,3,9,2,37,0,2,5824.696
2011,3,9,2,36,0,2,5824.697
2011,3,9,2,35,0,2,5824.696
2011,3,9,2,34,0,2,5824.697
2011,3,9,2,33,0,2,5824.697
2011,3,9,2,32,0,2,5824.697
2011,3,9,2,31,0,2,5824.697
2011,3,9,2,30,0,2,5824.697
2011,3,9,2,30,0,1,9999
2011,3,9,2,29,0,2,5824.697
2011,3,9,2,28,0,2,5824.698
2011,3,9,2,27,0,2,5824.699
2011,3,9,2,26,0,2,5824.698
2011,3,9,2,25,0,2,5824.699
2011,3,9,2,24,0,2,5824.7
2011,3,9,2,23,0,2,5824.699
2011,3,9,2,22,0,2,5824.7
2011,3,9,2,21,0,2,5824.701
2011,3,9,2,20,0,2,5824.701
2011,3,9,2,19,0,2,5824.702
2011,3,9,2,18,0,2,5824.703
2011,3,9,2,17,0,2,5824.703
2011,3,9,2,16,0,2,5824.703
2011,3,9,2,15,0,2,5824.704
2011,3,9,2,15,0,1,9999
2011,3,9,2,14,0,2,5824.705
2011,3,9,2,13,0,2,5824.705
2011,3,9,2,12,0,2,5824.706
2011,3,9,2,11,0,2,5824.706
2011,3,9,2,10,0,2,5824.708
2011,3,9,2,9,0,2,5824.709
2011,3,9,2,8,0,2,5824.71
2011,3,9,2,7,0,2,5824.71
2011,3,9,2,6,0,2,5824.712
2011,3,9,2,5,0,2,5824.713
2011,3,9,2,4,0,2,5824.714
2011,3,9,2,3,0,2,5824.715
2011,3,9,2,2,0,2,5824.716
2011,3,9,2,1,0,2,5824.716
2011,3,9,2,0,0,2,5824.716
2011,3,9,2,0,0,1,5824.717
2011,3,9,1,59,0,2,5824.718
2011,3,9,1,58,0,2,5824.719
2011,3,9,1,57,0,2,5824.72
2011,3,9,1,56,0,2,5824.721
2011,3,9,1,55,0,2,5824.722
2011,3,9,1,54,0,2,5824.723
2011,3,9,1,53,0,2,5824.723
2011,3,9,1,52,0,2,5824.725
2011,3,9,1,51,0,2,5824.726
2011,3,9,1,50,0,2,5824.726
2011,3,9,1,49,0,2,5824.728
2011,3,9,1,48,0,2,5824.73
2011,3,9,1,47,0,2,5824.729
2011,3,9,1,46,0,2,5824.731
2011,3,9,1,45,0,2,5824.732
2011,3,9,1,45,0,1,5824.733
2011,3,9,1,44,0,2,5824.733
2011,3,9,1,43,0,2,5824.735
2011,3,9,1,42,0,2,5824.736
2011,3,9,1,41,0,2,5824.736
2011,3,9,1,40,0,2,5824.738
2011,3,9,1,39,0,2,5824.739
2011,3,9,1,38,0,2,5824.74
2011,3,9,1,37,0,2,5824.741
2011,3,9,1,36,0,2,5824.742
2011,3,9,1,35,0,2,5824.744
2011,3,9,1,34,0,2,5824.745
2011,3,9,1,33,0,2,5824.746
2011,3,9,1,32,0,2,5824.747
2011,3,9,1,31,0,2,5824.748
2011,3,9,1,30,0,2,5824.749
2011,3,9,1,30,0,1,5824.749
2011,3,9,1,29,0,2,5824.75
2011,3,9,1,28,0,2,5824.751
2011,3,9,1,27,0,2,5824.752
2011,3,9,1,26,0,2,5824.753
2011,3,9,1,25,0,2,5824.754
2011,3,9,1,24,0,2,5824.756
2011,3,9,1,23,0,2,5824.756
2011,3,9,1,22,0,2,5824.758
2011,3,9,1,21,0,2,5824.759
2011,3,9,1,20,0,2,5824.76
2011,3,9,1,19,0,2,5824.761
2011,3,9,1,18,0,2,5824.763
2011,3,9,1,17,0,2,5824.764
2011,3,9,1,16,0,2,5824.765
2011,3,9,1,15,0,2,5824.767
2011,3,9,1,15,0,1,5824.767
2011,3,9,1,14,0,2,5824.768
2011,3,9,1,13,0,2,5824.769
2011,3,9,1,12,0,2,5824.771
2011,3,9,1,11,0,2,5824.772
2011,3,9,1,10,0,2,5824.773
2011,3,9,1,9,0,2,5824.775
2011,3,9,1,8,0,2,5824.776
2011,3,9,1,7,0,2,5824.778
2011,3,9,1,6,0,2,5824.779
2011,3,9,1,5,0,2,5824.78
2011,3,9,1,4,0,2,5824.781
2011,3,9,1,3,0,2,5824.783
2011,3,9,1,2,0,2,5824.784
2011,3,9,1,1,0,2,5824.786
2011,3,9,1,0,0,2,5824.787
2011,3,9,1,0,0,1,5824.788
2011,3,9,0,45,0,1,5824.81
2011,3,9,0,30,0,1,5824.833
2011,3,9,0,15,0,1,5824.857
2011,3,9,0,0,0,1,5824.883
2011,3,8,23,45,0,1,5824.912
2011,3,8,23,30,0,1,5824.94
2011,3,8,23,15,0,1,5824.967
2011,3,8,23,0,0,1,5824.995
2011,3,8,22,45,0,1,5825.021
2011,3,8,22,30,0,1,5825.044
2011,3,8,22,15,0,1,5825.065
2011,3,8,22,0,0,1,5825.09
2011,3,8,21,45,0,1,5825.111
2011,3,8,21,30,0,1,5825.127
2011,3,8,21,15,0,1,5825.141
2011,3,8,21,0,0,1,5825.154
2011,3,8,20,45,0,1,5825.162
2011,3,8,20,30,0,1,5825.17
2011,3,8,20,15,0,1,5825.174
2011,3,8,20,0,0,1,5825.173
2011,3,8,19,45,0,1,5825.168
2011,3,8,19,30,0,1,5825.162
2011,3,8,19,15,0,1,5825.152
2011,3,8,19,0,0,1,5825.137
2011,3,8,18,45,0,1,5825.123
2011,3,8,18,30,0,1,5825.107
2011,3,8,18,15,0,1,5825.091
2011,3,8,18,0,0,1,5825.074
2011,3,8,17,45,0,1,5825.054
2011,3,8,17,30,0,1,5825.031
2011,3,8,17,15,0,1,5825.013
2011,3,8,17,0,0,1,5824.992
2011,3,8,16,45,0,1,5824.971
2011,3,8,16,30,0,1,5824.952
2011,3,8,16,15,0,1,5824.932
2011,3,8,16,0,0,1,5824.912
2011,3,8,15,45,0,1,5824.895
2011,3,8,15,30,0,1,5824.88
2011,3,8,15,15,0,1,5824.868
2011,3,8,15,0,0,1,5824.859
2011,3,8,14,45,0,1,5824.85
2011,3,8,14,30,0,1,5824.845
2011,3,8,14,15,0,1,5824.842
2011,3,8,14,0,0,1,5824.839
2011,3,8,13,45,0,1,5824.84
2011,3,8,13,30,0,1,5824.842
2011,3,8,13,15,0,1,5824.848
2011,3,8,13,0,0,1,5824.856
2011,3,8,12,45,0,1,5824.868
2011,3,8,12,30,0,1,5824.88
2011,3,8,12,15,0,1,5824.895
2011,3,8,12,0,0,1,5824.911
2011,3,8,11,45,0,1,5824.93
2011,3,8,11,30,0,1,5824.945
2011,3,8,11,15,0,1,5824.966
2011,3,8,11,0,0,1,5824.985
2011,3,8,10,45,0,1,5825.005
2011,3,8,10,30,0,1,5825.023
2011,3,8,10,15,0,1,5825.039
2011,3,8,10,0,0,1,5825.055
2011,3,8,9,45,0,1,5825.069
2011,3,8,9,30,0,1,5825.08
2011,3,8,9,15,0,1,5825.09
2011,3,8,9,0,0,1,5825.096
2011,3,8,8,45,0,1,5825.103
2011,3,8,8,30,0,1,5825.104
2011,3,8,8,15,0,1,5825.105
2011,3,8,8,0,0,1,5825.1
2011,3,8,7,45,0,1,5825.097
2011,3,8,7,30,0,1,5825.088
2011,3,8,7,15,0,1,5825.077
2011,3,8,7,0,0,1,5825.063
2011,3,8,6,45,0,1,5825.046
2011,3,8,6,30,0,1,5825.027
2011,3,8,6,15,0,1,5825.003
2011,3,8,6,0,0,1,5824.98
2011,3,8,5,45,0,1,5824.954
2011,3,8,5,30,0,1,5824.928
2011,3,8,5,15,0,1,5824.904
2011,3,8,5,0,0,1,5824.878
2011,3,8,4,45,0,1,5824.852
2011,3,8,4,30,0,1,5824.829
2011,3,8,4,15,0,1,5824.807
2011,3,8,4,0,0,1,5824.789
2011,3,8,3,45,0,1,5824.767
2011,3,8,3,30,0,1,5824.751
2011,3,8,3,15,0,1,5824.738
2011,3,8,3,0,0,1,5824.727
2011,3,8,2,45,0,1,5824.722
2011,3,8,2,30,0,1,5824.716
2011,3,8,2,15,0,1,5824.715
2011,3,8,2,0,0,1,5824.718
2011,3,8,1,45,0,1,5824.724
2011,3,8,1,30,0,1,5824.737
2011,3,8,1,15,0,1,5824.749
2011,3,8,1,0,0,1,5824.764
2011,3,8,0,45,0,1,5824.783
2011,3,8,0,30,0,1,5824.806
2011,3,8,0,15,0,1,5824.829
2011,3,8,0,0,0,1,5824.852
